"# Required | Enter a unique ID for the item, such as a SKU. If there are multiple instances of the same ID, these will be ignored. | Max characters: 100",# Required | The title of the item. | Max character limit: 100,# Required | A short description describing the item. | Max character limit: 5000,"# Required | The current availability of the item in your store. | Supported values: in stock, available for order, preorder, out of stock, discontinued","# Required | The current condition of the item in your store. | Supported values: new, refurbished, used",# Required | The cost and currency of the item. The price is a number followed by the currency code (ISO 4217 standards).,# Required | The URL of the website where you can buy the item. ,"# Required | The URL for the image used in your ad. For square (1:1) aspect ratios in the carousel ad format, your image should be 600x600. For single image ads, your image should be at least 1200x630 ","# Required | You can use unique manufacturer part number (MPN), Global Trade Item Number (GTIN), or brand name for your product. You only need to use one of these values for this column (not all of them). | Supported values for GTIN: UPC, EAN, JAN and ISBN | Max character limit: 70","# Optional | Additional image URLs for the item. You can include up to 10 image URLs. Use "","" to separate each URL. | Max character limit: 2000","# Optional | The age group for your item. | Supported values: newborn, infant, toddler, kids, adult",# Optional | The item color. | Max character limit: 100,"# Optional | The item's gender. | Supported values: male, female, unisex","# Optional | Items that are varients of a specific product. Provide the same item_group_id for all items that are varients. For example, a red Polo Shirt is a variant of Polo Shirt. Facebook maps this to the retailer_product_group_id once we get your feed. For dynamic ads, Facebook picks only one item out of the group based on the signal we receive from the pixel or app event.",# Optional | A preset value from Google's product taxonomy. For example: Apparel & Accessories > Clothing > Dresses | Max character limit: 250,"# Optional | The material the product is made from, such as cotton, denim or leather. | Max character limit: 200",# Optional | Pattern or graphic print on a product. | Max character limit: 100,# Optional | The category the product belongs in. For example: Home & Garden > Kitchen & Dining > Appliances > Refrigerators | Max character limit: 750,"# Optional | The discounted cose and currency code for the product if it's on sale. The sale price is a number followed by the currency code (ISO 4217 standards). Use ""."" as the decimal for the sale price. The sale price is required if you plan on using an overlay for discounted prices.","# Optional | The start and end date and time for your sale, written as: YYYY-MM-DDT0:00-23:59/YYYY-MM-DDT0:00-23:59.","# Optional | The type of shipping for the item, written as: COUNTRY:STATE:SHIPPING_TYPE:PRICE. Use "";"" to separate different regions. For example: US:CA:Ground:9.99 USD,US:NY:Air:15.99 USD","# Optional | The shipping weight of the item. | Supported values: lb, oz, g, kg",# Optional | The size of the item. For example: small or XL.,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100,# Optional | Additional information about the product you want to include. | Max character limit: 100
id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
26703112,Blusa Preta Básica,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,69.00 BRL,https://loja.evapore.com.br/blusa-preta-basica,https://cdn.awsli.com.br/245/245167/produto/26702925/d9d1340256.jpg,Evapore,,adult,Básica,female,blusapretabasicafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,G,,,,,
26703087,Blusa Preta Básica,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,69.00 BRL,https://loja.evapore.com.br/blusa-preta-basica,https://cdn.awsli.com.br/245/245167/produto/26702925/d9d1340256.jpg,Evapore,,adult,Básica,female,blusapretabasicafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
26703046,Blusa Preta Básica,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,69.00 BRL,https://loja.evapore.com.br/blusa-preta-basica,https://cdn.awsli.com.br/245/245167/produto/26702925/d9d1340256.jpg,Evapore,,adult,Básica,female,blusapretabasicafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,P,,,,,
26700272,Saia Envelope Verde Musgo,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,99.00 BRL,https://loja.evapore.com.br/saia-envelope-verde-musgo,https://cdn.awsli.com.br/245/245167/produto/26700101/b347bffd2e.jpg,Evapore,,adult,Musgo,female,saiaenvelopeverdemusgofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,G,,,,,
26700243,Saia Envelope Verde Musgo,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,99.00 BRL,https://loja.evapore.com.br/saia-envelope-verde-musgo,https://cdn.awsli.com.br/245/245167/produto/26700101/b347bffd2e.jpg,Evapore,,adult,Musgo,female,saiaenvelopeverdemusgofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,M,,,,,
26700162,Saia Envelope Verde Musgo,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,99.00 BRL,https://loja.evapore.com.br/saia-envelope-verde-musgo,https://cdn.awsli.com.br/245/245167/produto/26700101/b347bffd2e.jpg,Evapore,,adult,Musgo,female,saiaenvelopeverdemusgofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,P,,,,,
26700149,Saia Envelope Verde Musgo,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,99.00 BRL,https://loja.evapore.com.br/saia-envelope-verde-musgo,https://cdn.awsli.com.br/245/245167/produto/26700101/b347bffd2e.jpg,Evapore,,adult,Musgo,female,saiaenvelopeverdemusgofv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,PP,,,,,
26669894,Blusa Crepe Uva,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,109.00 BRL,https://loja.evapore.com.br/blusa-crepe-uva,https://cdn.awsli.com.br/245/245167/produto/26669604/24ee83adc7.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26669604/0e2fce96e7.jpg,adult,Uva,female,blusacrepeuvafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,G,,,,,
26669861,Blusa Crepe Uva,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,109.00 BRL,https://loja.evapore.com.br/blusa-crepe-uva,https://cdn.awsli.com.br/245/245167/produto/26669604/24ee83adc7.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26669604/0e2fce96e7.jpg,adult,Uva,female,blusacrepeuvafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
26669820,Blusa Crepe Uva,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,109.00 BRL,https://loja.evapore.com.br/blusa-crepe-uva,https://cdn.awsli.com.br/245/245167/produto/26669604/24ee83adc7.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26669604/0e2fce96e7.jpg,adult,Uva,female,blusacrepeuvafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,P,,,,,
26669057,Vestido Lastex Ciganinha,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br/vestido-lastex-ciganinha,https://cdn.awsli.com.br/245/245167/produto/26668547/8b2086714b.jpg,Evapore,,adult,Ciganinha,female,vestidolastexciganinhafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,G,,,,,
26669030,Vestido Lastex Ciganinha,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br/vestido-lastex-ciganinha,https://cdn.awsli.com.br/245/245167/produto/26668547/8b2086714b.jpg,Evapore,,adult,Ciganinha,female,vestidolastexciganinhafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,M,,,,,
26668977,Vestido Lastex Ciganinha,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",in stock,new,169.00 BRL,https://loja.evapore.com.br/vestido-lastex-ciganinha,https://cdn.awsli.com.br/245/245167/produto/26668547/8b2086714b.jpg,Evapore,,adult,Ciganinha,female,vestidolastexciganinhafv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,P,,,,,
26609104,Blusa Nipônica Floral,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,89.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26608614/c3f1b2cb23.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26608614/c5c05f3f6c.jpg,adult,Floral,female,blusaniponicafloralfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,G,,,,,
26608781,Blusa Nipônica Floral,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,89.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26608614/c3f1b2cb23.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26608614/c5c05f3f6c.jpg,adult,Floral,female,blusaniponicafloralfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
26608741,Blusa Nipônica Floral,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,89.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26608614/c3f1b2cb23.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26608614/c5c05f3f6c.jpg,adult,Floral,female,blusaniponicafloralfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,P,,,,,
26605440,Short Alfaiataria em linho jeans,"SHORT ALFAIATARIA EM LINHO JEANS- Modelo confortável, curto, casual e despojado. iodeal para dias quentas mas nada impede que seja usado com meias botas em dias mais frios. Peça super coringa do tipo tem que ter. Tabela de medidas P Cintura 76cms | Quadril 98cms | Altura 34cms M Cintura 80cms | Quadril 102cms | Altura 36 cms G Cintura 84cms | Quadril 106cms | Altura 38cms",in stock,new,109.00 BRL,https://loja.evapore.com.br/qcczxwx4c-short-alfaiataria-em-linho-preto,https://cdn.awsli.com.br/245/245167/produto/26605138/5345f02387.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26605138/32faf844b2.jpg,adult,Regent Gray,female,BOT-SH-LINH-JNS,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Shorts,,,,0.3 kg,G,,,,,
26605140,Short Alfaiataria em linho jeans,"SHORT ALFAIATARIA EM LINHO JEANS- Modelo confortável, curto, casual e despojado. iodeal para dias quentas mas nada impede que seja usado com meias botas em dias mais frios. Peça super coringa do tipo tem que ter. Tabela de medidas P Cintura 76cms | Quadril 98cms | Altura 34cms M Cintura 80cms | Quadril 102cms | Altura 36 cms G Cintura 84cms | Quadril 106cms | Altura 38cms",out of stock,new,109.00 BRL,https://loja.evapore.com.br/qcczxwx4c-short-alfaiataria-em-linho-preto,https://cdn.awsli.com.br/245/245167/produto/26605138/5345f02387.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26605138/32faf844b2.jpg,adult,Comet,female,BOT-SH-LINH-JNS,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Shorts,,,,0.3 kg,M,,,,,
26605139,Short Alfaiataria em linho jeans,"SHORT ALFAIATARIA EM LINHO JEANS- Modelo confortável, curto, casual e despojado. iodeal para dias quentas mas nada impede que seja usado com meias botas em dias mais frios. Peça super coringa do tipo tem que ter. Tabela de medidas P Cintura 76cms | Quadril 98cms | Altura 34cms M Cintura 80cms | Quadril 102cms | Altura 36 cms G Cintura 84cms | Quadril 106cms | Altura 38cms",out of stock,new,109.00 BRL,https://loja.evapore.com.br/qcczxwx4c-short-alfaiataria-em-linho-preto,https://cdn.awsli.com.br/245/245167/produto/26605138/5345f02387.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26605138/32faf844b2.jpg,adult,Hit Gray,female,BOT-SH-LINH-JNS,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Shorts,,,,0.3 kg,P,,,,,
26485365,Vestido Nó Curto Xadrez,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26485361/fe4bf2e30b.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26485361/e4145eba1a.jpg,adult,Xadrez,female,vestidonocurtoxadrezfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,P,,,,,
26485363,Vestido Nó Curto Xadrez,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26485361/fe4bf2e30b.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26485361/e4145eba1a.jpg,adult,Xadrez,female,vestidonocurtoxadrezfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,M,,,,,
26485362,Vestido Nó Curto Xadrez,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,169.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26485361/fe4bf2e30b.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26485361/e4145eba1a.jpg,adult,Xadrez,female,vestidonocurtoxadrezfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,G,,,,,
26484792, Saia Pantacourt Ferrugem,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,159.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26484789/39535d5fd4.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26484789/3c3248ef73.jpg,adult,Ferrugem,female,saiapantacourtferrugemfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,P,,,,,
26484791, Saia Pantacourt Ferrugem,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,159.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26484789/39535d5fd4.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26484789/3c3248ef73.jpg,adult,Ferrugem,female,saiapantacourtferrugemfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,M,,,,,
26484790, Saia Pantacourt Ferrugem,"A Evapore satisfaz tanto o comprador curioso e eclético como também o mais exigente e requintado. Brincando com estilos, épocas e gêneros, a Evapore constrói seu imaginário colorido e criativo.",out of stock,new,159.00 BRL,https://loja.evapore.com.br,https://cdn.awsli.com.br/245/245167/produto/26484789/39535d5fd4.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26484789/3c3248ef73.jpg,adult,Ferrugem,female,saiapantacourtferrugemfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Saias ,,,,0.3 kg,G,,,,,
26483043,Vestido Longo Listras,VESTIDO LONGO LISTRAS-Vestido longo de tecido com barra colocada. Casual e sofisticado proporciona muitas possibilidades. Tabela de Tamanho P M G,in stock,new,249.00 BRL,https://loja.evapore.com.br/vestido-longo-listras,https://cdn.awsli.com.br/245/245167/produto/26482822/59e578f5fd.jpg,Evapore,,adult,Listras,female,vestidolongolistrasfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,M,,,,,
26483014,Vestido Longo Listras,VESTIDO LONGO LISTRAS-Vestido longo de tecido com barra colocada. Casual e sofisticado proporciona muitas possibilidades. Tabela de Tamanho P M G,in stock,new,249.00 BRL,https://loja.evapore.com.br/vestido-longo-listras,https://cdn.awsli.com.br/245/245167/produto/26482822/59e578f5fd.jpg,Evapore,,adult,Listras,female,vestidolongolistrasfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,P,,,,,
26152715,Casaco Rosa Quartz,"CASACO ROSA QUARTZ-Casaco Rosa quartz é uma peça única, elegante, sofisticado, despojado é ideal pra completmentar o visual de inverno. Vai do trabalho a noite agregando muito valor sempre. Botões forrados com cetim. Tabela de tamanho P Busto 94cm | Altura 61cm M Busto 98cm | Altura 63cm G Busto 102cm | Altura 65cm",in stock,new,209.00 BRL,https://loja.evapore.com.br/blusa-niponica,https://cdn.awsli.com.br/245/245167/produto/26152460/2a59194843.jpg,Evapore,,adult,Quartz,female,casacorosaquartzfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,G,,,,,
26152712,Casaco Rosa Quartz,"CASACO ROSA QUARTZ-Casaco Rosa quartz é uma peça única, elegante, sofisticado, despojado é ideal pra completmentar o visual de inverno. Vai do trabalho a noite agregando muito valor sempre. Botões forrados com cetim. Tabela de tamanho P Busto 94cm | Altura 61cm M Busto 98cm | Altura 63cm G Busto 102cm | Altura 65cm",out of stock,new,209.00 BRL,https://loja.evapore.com.br/blusa-niponica,https://cdn.awsli.com.br/245/245167/produto/26152460/2a59194843.jpg,Evapore,,adult,Quartz,female,casacorosaquartzfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,M,,,,,
26152617,Casaco Rosa Quartz,"CASACO ROSA QUARTZ-Casaco Rosa quartz é uma peça única, elegante, sofisticado, despojado é ideal pra completmentar o visual de inverno. Vai do trabalho a noite agregando muito valor sempre. Botões forrados com cetim. Tabela de tamanho P Busto 94cm | Altura 61cm M Busto 98cm | Altura 63cm G Busto 102cm | Altura 65cm",in stock,new,209.00 BRL,https://loja.evapore.com.br/blusa-niponica,https://cdn.awsli.com.br/245/245167/produto/26152460/2a59194843.jpg,Evapore,,adult,Quartz,female,casacorosaquartzfv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Blusas e Camisas,,,,0.3 kg,P,,,,,
26151459,Vestido Kafta Estampa Nós,"Vestido de viscose, com modelagem solta e mangas amplas.",out of stock,new,270.00 BRL,https://loja.evapore.com.br/vestido-estampa-nos,https://cdn.awsli.com.br/245/245167/produto/9795109/bcb2f81f29.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/9795109/c330314d3b.jpg,adult,Nós,female,INT-VES-KAF-NOS,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Vestidos,199 BRL,,,0.3 kg,P,,,,,
26147919,Vestido Bata Estampado Verde,"VESTIDO BATA ESTAMPADO VERDE-Vestido tipo bata em crepe estampado. Vestido de comprimento curto, em tecido leve, com mangas longas e amplas. Decote em V, com amarraç?o por cordão, logo abaixo do busto. Modelagem ampla. Este vestido se adapta às mais diversas ocasiões e tipos de corpo, de maneira bem elegante. Amarraç?o com ponteira fru-fru. Tabela de tamanho P Busto 88cm | Quadril 94cm | Altura 86cm M Busto 92cm | Quadril 98cm | Altura 88cm G Busto 96cm | Quadril 102cm | Altura 90cm",in stock,new,209.00 BRL,https://loja.evapore.com.br/ubpdtx3gp-vestido-bata-cereja,https://cdn.awsli.com.br/245/245167/produto/26147916/a36715a422.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26147916/e9d4c93f88.jpg,adult,Verde,female,vestidobataestampadoverdefv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,P,,,,,
26147918,Vestido Bata Estampado Verde,"VESTIDO BATA ESTAMPADO VERDE-Vestido tipo bata em crepe estampado. Vestido de comprimento curto, em tecido leve, com mangas longas e amplas. Decote em V, com amarraç?o por cordão, logo abaixo do busto. Modelagem ampla. Este vestido se adapta às mais diversas ocasiões e tipos de corpo, de maneira bem elegante. Amarraç?o com ponteira fru-fru. Tabela de tamanho P Busto 88cm | Quadril 94cm | Altura 86cm M Busto 92cm | Quadril 98cm | Altura 88cm G Busto 96cm | Quadril 102cm | Altura 90cm",out of stock,new,209.00 BRL,https://loja.evapore.com.br/ubpdtx3gp-vestido-bata-cereja,https://cdn.awsli.com.br/245/245167/produto/26147916/a36715a422.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26147916/e9d4c93f88.jpg,adult,Verde,female,vestidobataestampadoverdefv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,M,,,,,
26147917,Vestido Bata Estampado Verde,"VESTIDO BATA ESTAMPADO VERDE-Vestido tipo bata em crepe estampado. Vestido de comprimento curto, em tecido leve, com mangas longas e amplas. Decote em V, com amarraç?o por cordão, logo abaixo do busto. Modelagem ampla. Este vestido se adapta às mais diversas ocasiões e tipos de corpo, de maneira bem elegante. Amarraç?o com ponteira fru-fru. Tabela de tamanho P Busto 88cm | Quadril 94cm | Altura 86cm M Busto 92cm | Quadril 98cm | Altura 88cm G Busto 96cm | Quadril 102cm | Altura 90cm",out of stock,new,209.00 BRL,https://loja.evapore.com.br/ubpdtx3gp-vestido-bata-cereja,https://cdn.awsli.com.br/245/245167/produto/26147916/a36715a422.jpg,Evapore,https://cdn.awsli.com.br/245/245167/produto/26147916/e9d4c93f88.jpg,adult,Verde,female,vestidobataestampadoverdefv18,Apparel & Accessories > Clothing ,,,Vestuário e Acessórios > Feminino > Roupas > Navegantes,,,,0.3 kg,G,,,,,
